"This data is licensed under a Creative Commons Attribution-NonCommercial License. http://creativecommons.org/licenses/by-nc/3.0/us/"
"Quote ID","End ID","Who ID","Who (Normalized)","Is Continued?","Is Inner?","Is Auto-generated?"
"01041041.1","01041041.2","01041041.02","Pharaoh","0","0","0"
"01041043.1","01041043.2","01041043.11","#unnamed","0","0","0"
"01041044.1","01041044.2","01041044.02","Pharaoh","0","0","0"
"01041051.1","01041051.2","01041051.10","Joseph","0","0","0"
"01041051.3","01041051.4","01041051.10","Joseph","1","0","0"
"01041052.1","01041052.2","01041052.06","Joseph","0","0","0"
"01041055.1","01041055.2","01041055.16","Pharaoh","0","0","0"
"01042001.1","01042001.2","01042001.17","Jacob","0","0","0"
"01042002.1","01042002.2","01042002.02","Jacob","0","0","0"
"01042007.1","01042007.2","01042007.24","Joseph","0","0","0"
"01042007.3","01042007.4","01042007.26","Joseph's brothers","0","0","0"
"01042009.1","01042009.2","01042009.13","Joseph","0","0","0"
"01042010.1","01042011.1","01042010.01","Joseph's brothers","0","0","0"
"01042012.1","01042012.2","01042012.01","Joseph","0","0","0"
"01042013.1","01042013.2","01042013.02","Joseph's brothers","0","0","0"
"01042014.1","01042016.1","01042014.02","Joseph","0","0","0"
"01042018.1","01042020.1","01042018.05","Joseph","0","0","0"
"01042021.1","01042021.2","01042021.02","Joseph's brothers","0","0","0"
"01042022.1","01042022.2","01042022.02","Reuben","0","0","0"
"01042028.1","01042028.2","01042028.01","#unnamed","0","0","0"
"01042028.3","01042028.4","01042028.28","Joseph's brothers","0","0","0"
"01042030.1","01042034.2","01042029.13","Joseph's brothers","0","0","0"
"01042031.1","01042032.1","01042031.02","@Joseph's brothers","0","1","0"
"01042033.1","01042034.1","01042033.03","@Joseph","0","1","0"
"01042036.1","01042036.2","01042036.02","Jacob","0","0","0"
"01042037.1","01042037.2","01042037.02","Reuben","0","0","0"
"01042038.1","01042038.2","01042038.02","Jacob","0","0","0"
"01043002.1","01043002.2","01043002.15","Jacob","0","0","0"
"01043003.1","01043005.3","01043003.02","Judah","0","0","0"
"01043003.2","01043003.3","01043003.07","@Joseph","0","1","0"
"01043005.1","01043005.2","01043005.15","@Joseph","0","1","0"
"01043006.1","01043006.2","01043006.01","Israel","0","0","0"
"01043007.1","01043007.6","01043007.01","Joseph's brothers","0","0","0"
"01043007.2","01043007.3","01043007.04","@Joseph","0","1","0"
"01043007.4","01043007.5","01043007.41","@Joseph","0","1","0"
"01043008.1","01043010.1","01043008.02","Judah","0","0","0"
"01043011.1","01043014.1","01043011.04","Israel","0","0","0"
"01043016.1","01043016.2","01043016.02","Joseph","0","0","0"
"01043018.1","01043018.2","01043018.14","Joseph's brothers","0","0","0"
"01043020.1","01043022.1","01043019.02","Joseph's brothers","0","0","0"
"01043023.1","01043023.2","01043023.01","#unnamed","0","0","0"
"01043027.1","01043027.2","01043027.02","Joseph","0","0","0"
"01043028.1","01043028.2","01043028.01","Joseph's brothers","0","0","0"
"01043029.1","01043029.2","01043029.02","Joseph","0","0","0"
"01043031.1","01043031.2","01043031.12","Joseph","0","0","0"
"01044001.1","01044002.1","01044001.06","Joseph","0","0","0"
"01044004.1","01044005.2","01044004.12","Joseph","0","0","0"
"01044004.2","01044005.1",,"#audience","0","1","0"
"01044007.1","01044009.1","01044007.01","Joseph's brothers","0","0","0"
"01044010.1","01044010.2","01044010.01","#unnamed","0","0","0"
"01044015.1","01044015.2","01044015.01","Joseph","0","0","0"
"01044016.1","01044016.2","01044016.02","Judah","0","0","0"
"01044017.1","01044017.2","01044017.02","Joseph","0","0","0"
"01044018.1","01044034.1","01044018.02","Judah","0","0","0"
"01044019.1","01044019.2","01044019.02","@Joseph","0","1","0"
"01044020.1","01044020.2","01044020.02","@Joseph's brothers","0","1","0"
"01044021.1","01044021.2","01044021.02","@Joseph","0","1","0"
"01044022.1","01044022.2","01044022.01","@Joseph's brothers","0","1","0"
"01044023.1","01044023.2","01044023.02","@Joseph","0","1","0"
"01044025.1","01044025.2","01044025.04","@Israel","0","1","0"
"01044026.1","01044026.2","01044026.01","@Joseph's brothers","0","1","0"
"01044027.1","01044029.1","01044027.05","@Israel","0","1","0"
"01044032.1","01044032.2","01044032.03","@Judah","0","1","0"
"01045001.1","01045001.2","01045001.21","Joseph","0","0","0"
"01045003.1","01045003.2","01045003.02","Joseph","0","0","0"
"01045004.1","01045004.2","01045004.02","Joseph","0","0","0"
"01045004.3","01045013.1","01045004.17","Joseph","0","0","0"
"01045009.1","01045011.1",,"#audience","0","1","0"
"01045016.1","01045016.2",,"#unspecified","0","0","0"
"01045017.1","01045020.2","01045017.02","Pharaoh","0","0","0"
"01045017.2","01045018.1",,"#audience","0","1","0"
"01045019.1","01045020.1",,"#audience","0","1","0"
"01045024.1","01045024.2","01045024.11","Joseph","0","0","0"
"01045026.1","01045026.2","01045026.02","Joseph's brothers","0","0","0"
"01045028.1","01045028.2","01045028.02","Israel","0","0","0"
"01046002.1","01046002.2","01046002.02","God","0","0","0"
"01046002.3","01046002.4","01046002.16","Israel","0","0","0"
"01046003.1","01046004.1","01046003.02","God","0","0","0"
"01046030.1","01046030.2","01046030.01","Israel","0","0","0"
"01046031.1","01046034.3","01046031.01","Joseph","0","0","0"
"01046031.2","01046032.1",NULL,NULL,NULL,"1","0"
"01046033.1","01046033.2",NULL,NULL,NULL,"1","0"
"01046034.1","01046034.2",NULL,NULL,NULL,"1","0"
"01047001.1","01047001.2","01047001.07","Joseph","0","0","0"
"01047003.1","01047003.2","01047003.01","Pharaoh","0","0","0"
"01047003.3","01047003.4","01047003.11","Joseph's brothers","0","0","0"
"01047004.1","01047004.2","01047004.01","Joseph's brothers","0","0","0"
"01047005.1","01047006.1","01047005.02","Pharaoh","0","0","0"
"01047008.1","01047008.2","01047008.02","Pharaoh","0","0","0"
"01047009.1","01047009.2","01047009.02","Jacob","0","0","0"
"01047015.1","01047015.2","01047015.21","#people","0","0","0"
"01047016.1","01047016.2","01047016.02","Joseph","0","0","0"
"01047018.1","01047019.1","01047018.07","#people","0","0","0"
"01047023.1","01047024.1","01047023.02","Joseph","0","0","0"
"01047025.1","01047025.2","01047025.02","#people","0","0","0"
"01047029.1","01047030.1","01047029.11","Israel","0","0","0"
"01047030.2","01047030.3","01047030.20","Joseph","0","0","0"
"01047031.1","01047031.2","01047031.02","Israel","0","0","0"
"01048001.1","01048001.2",,"#unspecified","0","0","0"
"01048002.1","01048002.2",,"#unspecified","0","0","0"
"01048003.1","01048007.1","01048003.02","Jacob","0","0","0"
"01048004.1","01048004.2",NULL,NULL,NULL,"1","0"
"01048008.1","01048008.2","01048008.02","Israel","0","0","0"
"01048009.1","01048009.2","01048009.01","Joseph","0","0","0"
"01048009.3","01048009.4","01048009.17","Israel","0","0","0"
"01048011.1","01048011.2","01048011.02","Israel","0","0","0"
"01048015.1","01048016.1","01048015.02","Israel","0","0","0"
"01048018.1","01048018.2","01048018.02","Joseph","0","0","0"
"01048019.1","01048019.2","01048019.03","Israel","0","0","0"
"01048020.1","01048020.4","01048020.02","Israel","0","0","0"
"01048020.2","01048020.3",NULL,NULL,NULL,"1","0"
"01048021.1","01048022.1","01048021.02","Israel","0","0","0"
"01049001.1","01049027.2","01049001.06","Jacob","0","0","0"
"01049029.1","01049032.1","01049029.02","Jacob","0","0","0"
"01050004.1","01050005.3","01050004.11","Joseph","0","0","0"
"01050005.1","01050005.2",NULL,NULL,NULL,"1","0"
"01050006.1","01050006.2","01050006.02","Pharaoh","0","0","0"
"01050011.1","01050011.2","01050011.08","#people","0","0","0"
"01050015.1","01050015.2","01050015.13","Joseph's brothers","0","0","0"
"01050016.1","01050017.3","01050016.02","Joseph's brothers","0","0","0"
"01050017.1","01050017.2",NULL,NULL,NULL,"1","0"
"01050018.1","01050018.2","01050018.02","Joseph's brothers","0","0","0"
"01050019.1","01050021.1","01050019.02","Joseph","0","0","0"
"01050024.1","01050024.2","01050024.02","Joseph","0","0","0"
"01050025.1","01050025.2","01050025.02","Joseph","0","0","0"
"02001009.1","02001010.1","02001009.02","Pharaoh","0","0","0"
"02001016.1","02001016.2","02001015.03","Pharaoh","0","0","0"
"02001018.1","02001018.2","02001018.03","Pharaoh","0","0","0"
"02001019.1","02001019.2","02001019.02","#unnamed","0","0","0"
"02001022.1","02001022.2","02001022.02","Pharaoh","0","0","0"
"02002006.1","02002006.2","02002006.15","Pharaoh's daughter","0","0","0"
"02002007.1","02002007.2","02002007.03","Miriam","0","0","0"
"02002008.1","02002008.2","02002008.03","Pharaoh's daughter","0","0","0"
"02002009.1","02002009.2","02002009.03","Pharaoh's daughter","0","0","0"
"02002010.1","02002010.2","02002010.17","Pharaoh's daughter","0","0","0"
"02002010.3","02002010.4","02002010.22","Pharaoh's daughter","1","0","0"
"02002013.1","02002013.2","02002013.15","Moses","0","0","0"
"02002014.1","02002014.2","02002014.01","#unnamed","0","0","0"
"02002014.3","02002014.4","02002014.25","Moses","0","0","0"
"02002018.1","02002018.2","02002018.09","Jethro","0","0","0"
"02002019.1","02002019.2","02002019.01","#unnamed","0","0","0"
"02002020.1","02002020.2","02002020.01","Jethro","0","0","0"
"02002022.1","02002022.2","02002022.08","Moses","0","0","0"
"02003003.1","02003003.2","02003003.02","Moses","0","0","0"
"02003004.1","02003004.2","02003004.11","God","0","0","0"
"02003004.3","02003004.4","02003004.22","Moses","0","0","0"
"02003005.1","02003005.2","02003005.02","God","0","0","0"
"02003006.1","02003006.2","02003006.02","God","0","0","0"
"02003007.1","02003010.1","02003007.03","Lord","0","0","0"
"02003011.1","02003011.2","02003011.02","Moses","0","0","0"
"02003012.1","02003012.2","02003012.01","God","0","0","0"
"02003013.1","02003013.6","02003013.02","Moses","0","0","0"
"02003013.2","02003013.3",NULL,NULL,NULL,"1","0"
"02003013.4","02003013.5",NULL,NULL,NULL,"1","0"
"02003014.1","02003014.2","02003014.01","God","0","0","0"
"02003014.3","02003014.6","02003014.11","God","0","0","0"
"02003014.4","02003014.5",NULL,NULL,NULL,"1","0"
"02003015.1","02003022.1","02003015.01","God","0","0","0"
"02003015.2","02003015.3",NULL,NULL,NULL,"1","0"
"02003016.1","02003017.2",NULL,NULL,NULL,"1","0"
"02003016.2","02003017.1",NULL,NULL,NULL,"1","0"
"02003018.1","02003018.2",NULL,NULL,NULL,"1","0"
"02004001.1","02004001.4","02004001.06","Moses","0","0","0"
"02004001.2","02004001.3",NULL,NULL,NULL,"1","0"
"02004002.1","02004002.2","02004002.02","Lord","0","0","0"
"02004002.3","02004002.4","02004002.12","Moses","0","0","0"
"02004003.1","02004003.2","02004003.02","Lord","0","0","0"
"02004004.1","02004004.2","02004004.03","Lord","0","0","0"
"02004005.1","02004005.2","02004004.03","Lord","1","0","0"
"02004006.1","02004006.2","02004006.03","Lord","0","0","0"
"02004007.1","02004007.2","02004007.02","God","0","0","0"
"02004008.1","02004008.2","02004008.07","God","0","0","0"
"02004008.3","02004009.1","02004008.07","God","1","0","0"
"02004010.1","02004010.2","02004010.02","Moses","0","0","0"
"02004011.1","02004012.1","02004011.03","Lord","0","0","0"
"02004013.1","02004013.2","02004013.02","Moses","0","0","0"
"02004014.1","02004017.1","02004014.12","Lord","0","0","0"
"02004018.1","02004018.2","02004018.05","Moses","0","0","0"
"02004018.3","02004018.4","02004018.34","Jethro","0","0","0"
"02004019.1","02004019.2","02004019.03","Lord","0","0","0"
"02004021.1","02004023.4","02004021.03","Lord","0","0","0"
"02004022.1","02004023.3",NULL,NULL,NULL,"1","0"
"02004023.1","02004023.2",NULL,NULL,NULL,"1","0"
"02004025.1","02004025.2","02004025.02","Zipporah","0","0","0"
"02004026.1","02004026.2","02004026.10","Zipporah","0","0","0"
"02004027.1","02004027.2","02004027.02","Lord","0","0","0"
"02005001.1","02005001.4","02005001.06 02005001.08","Moses,Aaron","0","0","0"
"02005001.2","02005001.3",NULL,NULL,NULL,"1","0"
"02005002.1","02005002.2","02005002.02","Pharaoh","0","0","0"
"02005003.1","02005003.2","02005003.02","Moses,Aaron","0","0","0"
"02005004.1","02005004.2","02005004.03","Pharaoh","0","0","0"
"02005005.1","02005005.2","02005005.02","Pharaoh","0","0","0"
"02005007.1","02005009.1","02005006.04","Pharaoh","0","0","0"
"02005008.1","02005008.2",NULL,NULL,NULL,"1","0"
"02005010.1","02005011.2","02005010.03 02005010.06","#unnamed","0","0","0"
"02005010.2","02005011.1",NULL,NULL,NULL,"1","0"
"02005013.1","02005013.2","02005013.02","#unnamed","0","0","0"
"02005014.1","02005014.2",,"#unspecified","0","0","0"
"02005015.1","02005016.3","02005015.03","#unnamed","0","0","0"
"02005016.1","02005016.2",NULL,NULL,NULL,"1","0"
"02005017.1","02005018.1","02005017.02","Pharaoh","0","0","0"
"02005017.2","02005017.3",NULL,NULL,NULL,"1","0"
"02005019.1","02005019.2","02005019.15","#unnamed","0","0","0"
"02005021.1","02005021.2","02005021.02","#unnamed","0","0","0"
"02005022.1","02005023.1","02005022.02","Moses","0","0","0"
"02006001.1","02006001.2","02006001.06","Lord","0","0","0"
"02006002.1","02006008.2","02006002.01","God","0","0","0"
"02006006.1","02006008.1",NULL,NULL,NULL,"1","0"
"02006011.1","02006011.2","02006010.03","Lord","0","0","0"
"02006012.1","02006012.2","02006012.02","Moses","0","0","0"
"02006026.1","02006026.2","02006026.10","Lord","0","0","0"
"02006029.1","02006029.2","02006029.02","Lord","0","0","0"
"02006030.1","02006030.2","02006030.02","Moses","0","0","0"
"02007001.1","02007005.1","02007001.08","Lord","0","0","0"
"02007009.1","02007009.6","02007008.03","Lord","0","0","0"
"02007009.2","02007009.3",NULL,NULL,NULL,"1","0"
"02007009.4","02007009.5",NULL,NULL,NULL,"1","0"
"02007014.1","02007018.3","02007014.10","Lord","0","0","0"
"02007016.1","02007018.2",NULL,NULL,NULL,"1","0"
"02007016.2","02007016.3",NULL,NULL,NULL,"1","0"
"02007017.1","02007018.1",NULL,NULL,NULL,"1","0"
"02007019.1","02007019.4","02007019.03","Lord","0","0","0"
"02007019.2","02007019.3",NULL,NULL,NULL,"1","0"
"02008001.1","02008004.3","02008001.07","Lord","0","0","0"
"02008001.2","02008004.2",NULL,NULL,NULL,"1","0"
"02008001.3","02008004.1",NULL,NULL,NULL,"1","0"
"02008005.1","02008005.4","02008005.03","Lord","0","0","0"
"02008005.2","02008005.3",NULL,NULL,NULL,"1","0"
"02008008.1","02008008.2","02008008.02","Pharaoh","0","0","0"
"02008009.1","02008009.2","02008009.01","Moses","0","0","0"
"02008010.1","02008010.2","02008010.02","Pharaoh","0","0","0"
"02008010.3","02008011.1","02008010.05","Moses","0","0","0"
"02008016.1","02008016.4","02008016.07","Lord","0","0","0"
"02008016.2","02008016.3",NULL,NULL,NULL,"1","0"
"02008019.1","02008019.2","02008019.03","#unnamed","0","0","0"
"02008020.1","02008023.3","02008020.07","Lord","0","0","0"
"02008020.2","02008023.2",NULL,NULL,NULL,"1","0"
"02008020.3","02008023.1",NULL,NULL,NULL,"1","0"
"02008025.1","02008025.2","02008025.02","Pharaoh","0","0","0"
"02008026.1","02008027.1","02008026.02","Moses","0","0","0"
"02008028.1","02008028.2","02008028.02","Pharaoh","0","0","0"
"02008029.1","02008029.2","02008029.02","Moses","0","0","0"
"02009001.1","02009004.3","02009001.09","Lord","0","0","0"
"02009001.2","02009004.2",NULL,NULL,NULL,"1","0"
"02009001.3","02009004.1",NULL,NULL,NULL,"1","0"
"02009005.1","02009005.2","02009005.03","Lord","0","0","0"
"02009008.1","02009009.1","02009008.07","Lord","0","0","0"
"02009013.1","02009019.3","02009013.07","Lord","0","0","0"
"02009013.2","02009019.2",NULL,NULL,NULL,"1","0"
"02009013.3","02009019.1",NULL,NULL,NULL,"1","0"
"02009022.1","02009022.2","02009022.03","Lord","0","0","0"
"02009027.1","02009028.1","02009027.02","Pharaoh","0","0","0"
"02009029.1","02009030.1","02009029.01","Moses","0","0","0"
"02010001.1","02010002.1","02010001.07","Lord","0","0","0"
"02010003.1","02010006.2","02010003.02 02010003.04","Moses,Aaron","0","0","0"
"02010003.2","02010006.1",NULL,NULL,NULL,"1","0"
"02010007.1","02010007.2","02010007.03","#unnamed","0","0","0"
"02010008.1","02010008.2","02010008.11","Pharaoh","0","0","0"
"02010009.1","02010009.2","02010009.01","Moses","0","0","0"
"02010010.1","02010011.1","02010010.02","Pharaoh","0","0","0"
"02010012.1","02010012.2","02010012.03","Lord","0","0","0"
"02010016.1","02010017.1","02010016.02","Pharaoh","0","0","0"
"02010021.1","02010021.2","02010021.07","Lord","0","0","0"
"02010024.1","02010024.2","02010024.02","Pharaoh","0","0","0"
"02010025.1","02010026.1","02010025.02","Moses","0","0","0"
"02010028.1","02010028.2","02010028.02","Pharaoh","0","0","0"
"02010029.1","02010029.2","02010029.01","Moses","0","0","0"
"02011001.1","02011002.1","02011001.06","Lord","0","0","0"
"02011004.1","02011008.3","02011004.02","Moses","0","0","0"
"02011008.1","02011008.2",NULL,NULL,NULL,"1","0"
"02011009.1","02011009.2","02011009.03","Lord","0","0","0"
"02012002.1","02012020.1","02012001.04","Lord","0","0","0"
"02012021.1","02012027.3","02012021.02","Moses","0","0","0"
"02012026.1","02012026.2",NULL,NULL,NULL,"1","0"
"02012027.1","02012027.2",NULL,NULL,NULL,"1","0"
"02012031.1","02012032.1","02012031.02","Pharaoh","0","0","0"
